target,feature_set,importance_type,feature,importance
win,market_history,prediction_values_change,GradeCD,1.4783093645
win,market_history,prediction_values_change,JyoCD,3.038858366196
win,market_history,prediction_values_change,JyokenCD1,0.20955293938
win,market_history,prediction_values_change,JyokenCD2,0.591147464137
win,market_history,prediction_values_change,JyokenCD3,0.856522407176
win,market_history,prediction_values_change,JyokenCD4,0.416194545097
win,market_history,prediction_values_change,JyokenCD5,1.166478120563
win,market_history,prediction_values_change,Kaiji,0.254826436308
win,market_history,prediction_values_change,KisyuCode,1.415750785654
win,market_history,prediction_values_change,Kyori,1.532524347246
win,market_history,prediction_values_change,MonthDay,1.684960667491
win,market_history,prediction_values_change,Nichiji,0.379259261288
win,market_history,prediction_values_change,RaceNum,0.720091046383
win,market_history,prediction_values_change,SexCD,0.50288316652
win,market_history,prediction_values_change,SibaBabaCD,0.0
win,market_history,prediction_values_change,SyubetuCD,0.5564648107
win,market_history,prediction_values_change,SyussoTosu,1.682523755819
win,market_history,prediction_values_change,TenkoCD,0.94649130741
win,market_history,prediction_values_change,TorokuTosu,1.285769978127
win,market_history,prediction_values_change,TrackCD,0.701513068554
win,market_history,prediction_values_change,Umaban,0.610057106408
win,market_history,prediction_values_change,Wakuban,0.591344039259
win,market_history,prediction_values_change,Year,0.184947304176
win,market_history,prediction_values_change,YoubiCD,0.57273389472
win,market_history,prediction_values_change,ZogenFugo,0.168013650308
win,market_history,prediction_values_change,ZogenSa,0.387702461621
win,market_history,prediction_values_change,horse_baba_past_starts,0.507818474422
win,market_history,prediction_values_change,horse_baba_top3_rate,1.100974571492
win,market_history,prediction_values_change,horse_baba_win_rate,1.047480378303
win,market_history,prediction_values_change,horse_body_weight_diff_last,0.490092758396
win,market_history,prediction_values_change,horse_days_since_last,2.810025995478
win,market_history,prediction_values_change,horse_dist_band_past_starts,0.284567800444
win,market_history,prediction_values_change,horse_dist_band_top3_rate,0.587331752989
win,market_history,prediction_values_change,horse_dist_band_win_rate,0.299877092097
win,market_history,prediction_values_change,horse_distance_diff_last,1.287679147434
win,market_history,prediction_values_change,horse_futan_diff_last,0.541056407759
win,market_history,prediction_values_change,horse_jockey_past_starts,0.205724047193
win,market_history,prediction_values_change,horse_jockey_top3_rate,1.144914524932
win,market_history,prediction_values_change,horse_jockey_win_rate,0.140712741208
win,market_history,prediction_values_change,horse_jyo_past_starts,0.237470420279
win,market_history,prediction_values_change,horse_jyo_top3_rate,0.622768033033
win,market_history,prediction_values_change,horse_jyo_win_rate,0.535148771696
win,market_history,prediction_values_change,horse_last1_avg_finish,9.319086080842
win,market_history,prediction_values_change,horse_last3_avg_finish,2.277800833383
win,market_history,prediction_values_change,horse_last3_avg_haron_l3,2.140450630359
win,market_history,prediction_values_change,horse_last3_avg_ninki,5.455881341482
win,market_history,prediction_values_change,horse_last3_avg_time,0.982563684689
win,market_history,prediction_values_change,horse_last3_place_paid_rate,0.449024337095
win,market_history,prediction_values_change,horse_last3_ren_rate,0.847373931539
win,market_history,prediction_values_change,horse_last3_top3_rate,1.407108610603
win,market_history,prediction_values_change,horse_last3_win_rate,1.695079502385
win,market_history,prediction_values_change,horse_last5_avg_finish,1.331767004771
win,market_history,prediction_values_change,horse_last5_avg_haron_l3,1.868302124979
win,market_history,prediction_values_change,horse_last5_avg_ninki,4.495634409674
win,market_history,prediction_values_change,horse_last5_avg_time,1.002707775077
win,market_history,prediction_values_change,horse_last5_place_paid_rate,0.467639086904
win,market_history,prediction_values_change,horse_last5_ren_rate,0.602526181935
win,market_history,prediction_values_change,horse_last5_top3_rate,0.598777373992
win,market_history,prediction_values_change,horse_last5_win_rate,0.634411428232
win,market_history,prediction_values_change,horse_past_starts,0.588332757779
win,market_history,prediction_values_change,horse_surface_past_starts,0.784790394477
win,market_history,prediction_values_change,horse_surface_top3_rate,1.933712226682
win,market_history,prediction_values_change,horse_surface_win_rate,1.119319374931
win,market_history,prediction_values_change,jockey_dist_band_past_starts,0.521926096535
win,market_history,prediction_values_change,jockey_dist_band_top3_rate,1.699576071591
win,market_history,prediction_values_change,jockey_dist_band_win_rate,1.011762364728
win,market_history,prediction_values_change,jockey_jyo_past_starts,0.800231033708
win,market_history,prediction_values_change,jockey_jyo_top3_rate,1.896894439656
win,market_history,prediction_values_change,jockey_jyo_win_rate,1.145044064445
win,market_history,prediction_values_change,jockey_past_starts,0.644037172143
win,market_history,prediction_values_change,jockey_ren_rate,1.674258427051
win,market_history,prediction_values_change,jockey_top3_rate,0.935466947063
win,market_history,prediction_values_change,jockey_win_rate,1.004601715764
win,market_history,prediction_values_change,place_bet_available_by_rule,0.00001887825
win,market_history,prediction_values_change,place_rank_limit,0.073257205618
win,market_history,prediction_values_change,trainer_past_starts,1.056563955906
win,market_history,prediction_values_change,trainer_ren_rate,1.086658913177
win,market_history,prediction_values_change,trainer_top3_rate,1.624378949236
win,market_history,prediction_values_change,trainer_win_rate,2.657209828724
